ID, X, Y, Z
512809.12709, 0.302, 2.298, 7.460
512809.14842, 0.417, 2.523, 7.843
512809.16811, 0.306, 2.341, 7.795
512809.18651, 0.244, 2.561, 8.025
512809.20774, 0.168, 2.647, 8.777
512809.22680, 0.254, 2.667, 9.093
512809.24699, 0.244, 2.781, 9.064
512809.26906, 0.158, 2.777, 9.006
512809.28661, 0.048, 3.045, 8.547
512809.30648, 0.211, 2.930, 8.724
512809.32812, 0.378, 3.050, 9.366
512809.34633, 0.283, 3.160, 9.988
512809.36615, 0.105, 3.074, 10.017
512809.38710, -0.062, 2.796, 10.002
512809.40588, -0.024, 2.791, 10.304
512809.42622, 0.283, 3.002, 10.553
512809.44709, 0.541, 2.777, 10.630
512809.46584, 0.364, 2.355, 10.649
512809.48587, 0.397, 1.876, 11.223
512809.50678, 0.670, 1.326, 11.985
512809.52596, 0.747, 1.307, 12.052
512809.54588, 0.570, 1.187, 10.567
512809.56675, 0.359, 1.192, 9.140
512809.58553, 0.206, 1.436, 8.149
512809.60570, 0.249, 1.613, 7.656
512809.62686, 0.163, 1.900, 7.417
512809.64558, -0.091, 1.872, 7.819
512809.66733, 0.192, 1.656, 8.269
512809.68651, 0.498, 1.331, 8.877
512809.70550, 0.541, 1.493, 9.385
512809.72568, 0.345, 1.503, 9.787
512809.74670, 0.350, 1.541, 9.413
512809.76651, 0.512, 1.752, 8.681
512809.78557, 0.364, 1.757, 8.049
512809.80634, 0.436, 1.891, 7.785
512809.82519, 0.594, 2.106, 7.718
512809.84553, 0.493, 2.154, 7.862
512809.86739, 0.350, 2.140, 8.590
512809.88500, 0.316, 2.183, 9.126
512809.90506, 0.383, 2.446, 9.026
512809.92613, 0.378, 2.446, 8.767
512809.94516, 0.522, 2.432, 8.891
512809.96524, 0.474, 2.355, 9.294
512809.98587, 0.503, 2.892, 9.026
512810.00484, 0.369, 2.781, 9.021
512810.02484, 0.263, 2.758, 9.466
512810.04608, 0.254, 2.547, 10.692
512810.06464, 0.091, 2.509, 10.725
512810.08455, 0.105, 2.437, 10.184
512810.10540, 0.096, 2.877, 9.624
512810.12454, 0.144, 2.805, 9.284
512810.14446, -0.019, 2.240, 9.820
512810.16535, -0.005, 1.656, 10.907
512810.18415, 0.048, 0.976, 12.138
512810.20448, 0.057, 1.125, 12.085
512810.22520, 0.115, 1.388, 9.988
512810.24433, -0.148, 1.364, 8.312
512810.26430, -0.254, 1.532, 7.986
512810.28523, -0.441, 1.637, 8.346
512810.30439, -0.723, 1.570, 8.848
512810.32451, -0.656, 1.311, 9.322
512810.34533, -0.263, 1.216, 9.840
512810.36424, -0.101, 1.091, 10.156
512810.38401, -0.115, 1.350, 9.648
512810.40508, 0.096, 1.580, 8.815
512810.42437, 0.062, 1.407, 7.848
512810.44430, 0.053, 1.718, 7.757
512810.46485, 0.110, 1.915, 7.661
512810.48356, 0.153, 1.642, 8.001
512810.50371, 0.086, 1.714, 8.231
512810.52461, -0.029, 1.867, 9.030
512810.54366, 0.010, 1.690, 9.433
512810.56369, -0.192, 1.819, 9.672
